20.1926	11.3198	0.227472	6.24639	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3067	11.4154	1.1508	4.65473	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.2305	11.6657	0.20572	4.49274	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3858	11.8178	1.07426	3.89193	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.4005	12.023	1.26083	4.47964	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3222	12.4173	-0.0891603	5.77544	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.2597	12.6714	-0.691367	5.59386	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.341	12.8352	-0.0890059	4.6014	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3726	13.005	0.175052	4.21113	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.2984	13.2205	-0.0789804	4.32048	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.2621	13.4374	-0.120098	4.64856	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2125	13.7773	-0.640302	5.47684	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.1626	13.9971	-0.855133	4.98256	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.0782	14.2888	-1.30827	5.32409	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
19.9871	14.5334	-1.43933	5.3798	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.8494	14.8106	-1.85065	5.5237	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.7883	15.0025	-1.43316	4.9995	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8446	15.1331	-0.750825	3.99893	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.8119	15.2526	-0.698024	2.37223	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7694	15.4291	-1.0206	2.71587	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.755	15.5295	-0.604453	2.96976	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5295	15.9363	-2.33564	4.94583	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4112	16.1516	-2.2162	4.94562	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3007	16.3346	-2.04615	4.56494	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.1982	16.5179	-2.15031	3.92495	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
18.9997	16.794	-3.05622	4.39024	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.821	17.0417	-3.74889	4.32169	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.5784	17.3168	-4.56424	4.4308	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.4595	17.5115	-2.98918	4.22867	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.2811	17.6918	-2.71211	4.12816	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.1752	17.8271	-2.34543	3.39392	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1059	17.9733	-1.94767	3.20323	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
18.0141	18.0525	-1.52542	1.96497	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8878	18.1796	-1.94524	2.15673	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.8657	18.2609	-1.48321	1.82883	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.4934	18.6431	-3.84513	4.13868	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.325	18.7707	-3.81382	3.27043	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.1656	18.8931	-3.66129	2.85737	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
16.9989	19.0597	-3.53446	2.94857	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7474	19.2158	-3.93129	3.11587	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5223	19.402	-4.56251	3.06575	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.2398	19.596	-5.16736	3.11574	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.0327	19.6654	-4.54556	2.44701	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.8495	19.7887	-4.38948	2.15314	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.6979	19.8661	-3.45386	1.86794	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4149	20.091	-4.29604	2.86312	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.1704	20.2517	-4.91759	2.54192	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0745	20.3206	-3.79129	1.83996	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8614	20.3902	-4.07357	1.59271	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.629	20.5234	-4.45695	1.66637	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3697	20.629	-4.9782	1.64525	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1189	20.6909	-5.04452	1.28524	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.875	20.7692	-4.96716	1.21518	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.5681	20.8415	-5.43677	1.20672	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3407	20.8614	-5.19787	0.634561	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1195	20.8719	-4.94258	0.207489	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.9296	20.908	-4.29997	0.14962	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7877	20.9458	-3.84529	-0.0880461	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.5248	20.9923	-4.63982	0.0809734	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2249	21.0842	-5.22277	0.642285	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
12.0099	21.0863	-5.20054	-0.0428225	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7562	21.0321	-5.13601	-0.468538	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.5186	21.0001	-4.74478	-0.535684	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.3222	21.007	-4.49121	-0.673722	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0593	20.9488	-4.78007	-0.899383	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8707	20.9159	-4.42605	-1.17437	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.567	20.928	-4.8873	-0.518217	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.1818	21.0953	-5.83229	1.37863	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.95847	21.0477	-5.59683	-0.456204	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.91123	20.9816	-3.56121	-0.540063	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.68907	20.9547	-4.10658	-0.831423	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.52567	20.9051	-3.79796	-1.18242	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.35549	20.8466	-3.9549	-1.78781	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.84741	20.8829	-6.37586	-0.105307	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.65767	20.7778	-5.37944	-1.26169	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.2952	20.6797	-6.24503	-1.48119	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.02268	20.6117	-5.87377	-1.46956	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86369	20.5017	-4.80699	-1.92029	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.68214	20.4199	-4.53782	-2.38413	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.24653	20.3894	-6.11987	-1.80034	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.96711	20.294	-5.97442	-1.96874	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.78484	20.1873	-4.99824	-2.26826	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.57729	20.09	-4.63988	-2.38906	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.37573	19.9952	-4.33512	-2.56633	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.21319	19.8996	-3.97306	-2.84116	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.89569	19.8216	-4.85113	-2.66348	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.62588	19.6707	-5.22193	-3.05397	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.60871	19.5115	-3.08869	-3.32181	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.50928	19.3194	-2.38378	-3.6581	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.20238	19.2801	-3.47871	-2.98445	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
5.12304	19.1505	-2.77065	-3.31278	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.91823	19.0118	-3.20032	-3.45631	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.67715	18.8627	-4.06688	-3.55158	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.4565	18.7706	-4.30917	-3.16811	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.30576	18.6047	-3.84547	-3.34391	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.22597	18.4579	-2.84371	-3.36703	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.99485	18.3176	-3.93892	-4.07417	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.54672	18.2005	-6.12194	-2.6624	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.38632	18.0347	-5.06794	-3.18361	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.13088	17.8531	-5.19667	-3.27076	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.84164	17.6858	-5.71309	-3.92683	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.84196	17.5833	-3.31108	-3.64036	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.73285	17.3559	-2.7444	-4.55953	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.56943	17.1304	-2.52971	-4.94667	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.48403	16.9369	-1.66502	-4.25894	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.2849	16.7864	-2.26593	-4.10831	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
2.09756	16.5485	-2.78443	-4.13268	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.93155	16.278	-3.02118	-4.73689	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.77721	16.1033	-3.0676	-4.32385	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.47219	16.0001	-4.35588	-3.50378	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.34458	15.7465	-3.74628	-4.72839	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.17704	15.4998	-3.47839	-4.96968	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.984497	15.3109	-3.52388	-4.5564	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.744914	15.0797	-4.07149	-4.67645	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.631188	14.9061	-3.31613	-4.40002	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.677974	14.708	-1.52668	-4.07371	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.604934	14.4554	-1.27014	-5.0007	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.328666	14.2235	-2.90324	-4.8534	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.159438	13.966	-3.31457	-5.48352	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.366101	13.6938	0.104549	-4.98203	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.307998	13.4628	0.0605871	-5.37375	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.0637889	13.2619	-2.68201	-4.22145	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.189121	13.0386	-2.98205	-4.85412	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.0519645	12.8573	-0.612725	-4.15619	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.20385	12.6143	-1.40954	-4.67874	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.41921	12.3977	-2.69696	-4.42604	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.621095	12.1917	-3.76282	-4.93932	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.638306	11.9928	-2.26422	-4.75932	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.88176	11.7472	-3.60655	-5.04883	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.14109	11.4879	-4.52252	-5.00633	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.23365	11.2237	-3.49338	-4.92513	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.39694	11.0162	-3.35238	-4.7383	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.48466	10.7736	-2.6184	-5.495	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.53952	10.4985	-1.69836	-5.59064	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.62039	10.221	-1.3123	-5.54064	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.61672	10.0629	-0.362538	-4.89846	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.61533	9.84856	0.185186	-4.83811	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.69138	9.6512	-0.127774	-4.71448	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.87388	9.38682	-1.72963	-5.13755	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.94159	9.01747	-1.59068	-6.07663	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-1.99637	8.81062	-1.37562	-5.37197	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.15237	8.55158	-2.10096	-5.48493	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.41099	8.24682	-3.93001	-5.80527	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.31165	8.06229	-1.39684	-5.02105	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.29813	7.89907	-0.549755	-4.84339	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.5189	7.6214	-1.97304	-5.36413	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.79608	7.33007	-4.03531	-5.47258	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.85632	7.09238	-2.8113	-5.33011	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.85211	6.88207	-1.41533	-5.17272	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.77904	6.7585	-0.115674	-3.80624	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.74105	6.5692	0.497568	-3.74772	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.83449	6.30981	-0.10443	-4.29905	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.07541	6.01111	-2.71252	-4.74169	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.1969	5.71473	-2.87232	-5.20578	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.30461	5.423	-2.73468	-5.70034	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.44822	5.1372	-2.88224	-5.7184	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.49054	4.9027	-1.87054	-5.49529	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.6622	4.56062	-2.37455	-6.25082	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.72377	4.32042	-1.97427	-5.29347	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.91094	4.02092	-2.65534	-5.75884	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.93537	3.85189	-1.41918	-4.951	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.93739	3.70764	-0.766538	-3.92793	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-3.96362	3.60113	-0.443431	-3.11655	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.08179	3.31817	-1.20765	-4.21029	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.23404	2.99317	-2.37634	-5.38057	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.3854	2.65912	-2.93497	-5.83707	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.44933	2.41435	-1.97302	-5.52112	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.56575	2.10347	-1.95433	-5.95482	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.61944	1.96527	-1.93288	-4.27438	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.79069	1.60761	-2.85135	-5.62024	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
