5.29623	0.647675	5.24936	-0.0077153	-0.0949391	5.51894	0.648233	5.27175	0.694234	5.17763	0.0588279	0.130074	5.16867	0.304413	0.00189812	0.0193503
5.55448	0.654865	5.27611	-0.00248988	-0.074179	5.22834	0.639362	5.53013	0.710295	5.17526	0.0653316	0.136779	5.16422	0.337868	0.00189812	0.0154463
5.84873	0.670014	5.31354	0.00416017	-0.0567594	6.022	0.708619	5.78828	0.728072	5.17278	0.0721706	0.143463	5.15932	0.372999	0.00121085	0.0154463
6.09207	0.594254	5.24674	-0.0535914	-0.153165	5.89392	0.373584	6.04618	0.747647	5.1702	0.0793437	0.150124	5.15393	0.409793	0.00121085	0.0238804
6.34685	0.71011	5.2204	0.0262509	-0.00931699	6.34249	0.948833	6.30379	0.769103	5.16751	0.0868499	0.156761	5.14803	0.448233	0.00476731	0.0238804
6.59739	0.741657	5.18121	0.0411375	0.0140304	6.62134	0.836138	6.5611	0.792523	5.16471	0.0946879	0.163373	5.14157	0.488305	0.00476731	0.00383481
6.84493	0.739954	5.16851	0.0344189	0.00252391	6.78214	0.714036	6.81808	0.817988	5.1618	0.102857	0.169959	5.13452	0.52999	0.000190206	0.00383481
7.0887	0.72134	5.08785	0.0155752	-0.0307223	7.29121	0.630741	7.07469	0.845578	5.1588	0.111355	0.176519	5.12685	0.573269	0.000190206	0.0294347
7.30832	0.808735	5.0405	0.0657892	0.0491807	7.13735	0.957217	7.3309	0.875373	5.15569	0.120181	0.183051	5.11851	0.618123	0.00302865	0.0294347
7.59982	0.819712	5.1471	0.0645989	0.0450632	8.08349	0.819605	7.58668	0.907449	5.15249	0.129333	0.189554	5.10946	0.664531	0.00302865	0.0490838
7.85028	0.796625	5.1395	0.0434059	0.00945538	7.80533	0.719126	7.84199	0.941886	5.14919	0.138811	0.196027	5.09966	0.712469	0.000535202	0.0490838
8.10042	0.813235	5.08394	0.0456695	0.00949539	8.40453	0.884557	8.0968	0.978759	5.14579	0.148612	0.202468	5.08907	0.761915	0.000535202	0.0227671
8.3378	0.831965	5.06345	0.0508866	0.0168879	8.24796	0.840322	8.35106	1.01814	5.14231	0.158735	0.208879	5.07766	0.812843	0.000305806	0.0227671
8.60512	0.927354	5.15234	0.101522	0.0960081	8.45858	1.41118	8.60472	1.06011	5.13873	0.169179	0.215255	5.06537	0.865226	0.000305806	0.0314944
8.842	0.989561	5.12968	0.127862	0.12908	8.74615	1.04858	8.85775	1.10473	5.13507	0.179942	0.221599	5.05216	0.919037	0.000674555	0.0314944
9.1305	1.03019	5.1884	0.136599	0.13165	9.8809	1.1419	9.1101	1.15208	5.13132	0.191022	0.227907	5.03798	0.974245	0.000674555	0.0616687
9.36771	1.06298	5.1634	0.142356	0.130828	9.25579	1.04913	9.36172	1.20223	5.12748	0.202417	0.234179	5.0228	1.03082	0.000459022	0.0616687
9.64542	1.14206	5.21735	0.171444	0.164352	10.1016	1.52474	9.61255	1.25524	5.12357	0.214126	0.240414	5.00656	1.08873	0.000459022	0.0301852
9.91662	1.27833	5.2509	0.231	0.241775	10.0484	1.44598	9.86254	1.31118	5.11958	0.226147	0.246611	4.98922	1.14794	0.00286255	0.0301852
10.1632	1.38342	5.19957	0.272162	0.291004	10.5377	1.72555	10.1117	1.37011	5.11551	0.238478	0.252769	4.97074	1.20841	0.00286255	0.0325802
10.3878	1.46181	5.16969	0.292958	0.301343	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116	0.258887	4.95106	1.2701	0.00070859	0.0325802
10.6173	1.56409	5.09208	0.330599	0.344833	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406	0.264964	4.93014	1.33298	0.00070859	0.0375698
10.8453	1.58127	5.05429	0.311349	0.291209	10.7313	1.45265	10.853	1.56549	5.10289	0.277309	0.271	4.90794	1.39701	0.00171057	0.0375698
11.1109	1.63335	5.09681	0.305454	0.256855	11.4783	1.42876	11.0979	1.637	5.09855	0.290859	0.276993	4.8844	1.46213	0.00171057	0.0162865
11.3926	1.66583	5.12822	0.287552	0.210004	11.587	1.61462	11.3416	1.71179	5.09414	0.304708	0.282942	4.85948	1.52832	0.00187658	0.0162865
11.6237	1.72671	5.0829	0.294324	0.207534	11.4763	1.53917	11.584	1.78992	5.08968	0.318855	0.288846	4.83313	1.59551	0.00187658	0.00772355
11.8549	1.78459	5.06191	0.296744	0.196062	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298	0.294705	4.80531	1.66366	0.000295406	0.00772355
12.1094	1.87827	5.12172	0.312305	0.199802	12.136	2.14937	12.0647	1.95639	5.08058	0.348033	0.300517	4.77598	1.73273	0.000295406	0.0102052
12.3555	1.89354	5.09692	0.285981	0.146244	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059	0.306282	4.74508	1.80265	0.00110728	0.0102052
12.6119	1.95105	5.1403	0.280469	0.122845	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373	0.311998	4.71257	1.87338	0.00110728	0.00917146
12.8098	2.09354	5.11218	0.332654	0.191143	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973	0.317665	4.67842	1.94485	0.00289602	0.00917146
13.0755	2.20214	5.20536	0.346607	0.188678	13.2198	2.6644	13.0075	2.33137	5.0618	0.409856	0.323282	4.64258	2.01701	0.00289602	0.0276829
13.2772	2.3476	5.18058	0.393142	0.243608	13.0875	2.40708	13.2388	2.43409	5.057	0.42602	0.328848	4.605	2.08981	0.00204398	0.0276829
13.453	2.51305	5.07988	0.459134	0.336844	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462	0.334362	4.56565	2.16317	0.00204398	0.0744547
13.704	2.61755	5.10482	0.466356	0.322159	13.836	2.62479	13.6955	2.65053	5.0473	0.459181	0.339823	4.52448	2.23703	0.000664884	0.0744547
13.9223	2.73754	5.08917	0.487415	0.331944	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172	0.34523	4.48147	2.31134	0.000664884	0.00163676
14.1508	2.8857	5.11273	0.517259	0.350539	14.2106	2.94205	14.1439	2.88179	5.03748	0.493433	0.350583	4.43656	2.38601	0.000339876	0.00163676
14.4025	2.98997	5.1763	0.506747	0.294738	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962	0.355881	4.38974	2.46099	0.000339876	0.0221536
14.6134	3.0501	5.11384	0.490269	0.25136	14.4616	2.90734	14.583	3.12802	5.02756	0.528756	0.361122	4.34097	2.5362	0.00213424	0.0221536
14.8433	3.20568	5.17588	0.513525	0.257379	14.6754	3.96041	14.7989	3.25679	5.02257	0.546812	0.366307	4.29021	2.61157	0.00213424	0.00864756
15.049	3.40048	5.20354	0.563943	0.311091	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	0.00115848	0.00864756
15.2571	3.5757	5.19687	0.604293	0.355004	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	0.00115848	0.0100932
15.4708	3.75915	5.22593	0.638323	0.377662	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.000436251	0.0100932
15.6828	3.89405	5.2122	0.645155	0.360452	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	0.000436251	0.000485787
15.9079	4.02755	5.21081	0.646672	0.336898	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.000336284	0.000485787
16.1006	4.19839	5.17137	0.682754	0.381087	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	0.000336284	0.0190062
16.2984	4.3895	5.19483	0.713983	0.397753	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.000246585	0.0190062
16.5091	4.55337	5.21168	0.72315	0.378016	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	0.000246585	0.00652175
16.689	4.71643	5.1881	0.741007	0.377266	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.000333263	0.00652175
16.8353	4.92461	5.11479	0.807349	0.480756	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	0.000333263	0.0572337
16.9988	5.14593	5.1407	0.849229	0.505129	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	0.000356771	0.0572337
17.1677	5.32122	5.11476	0.868896	0.503088	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	0.000356771	0.000828071
17.3291	5.49461	5.08811	0.884945	0.491433	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.000254813	0.000828071
17.4838	5.66974	5.04654	0.907062	0.49835	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	0.000254813	0.00416223
17.6835	5.78073	4.9816	0.882601	0.432519	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	0.00286242	0.00416223
17.8231	5.98491	4.95667	0.923755	0.477175	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	0.00286242	0.0111562
18.0002	6.16699	4.9598	0.930707	0.453632	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.000709272	0.0111562
18.1487	6.37734	4.97756	0.954468	0.452203	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	0.000709272	0.00172989
18.2694	6.61212	4.99991	0.995141	0.476447	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	0.000398142	0.00172989
18.3995	6.82978	5.00234	1.02445	0.487353	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	0.000398142	0.000746075
18.5527	6.95827	4.91054	1.01035	0.437798	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	0.00266895	0.000746075
18.7042	7.16259	4.9385	1.01208	0.39315	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	0.00266895	0.0111044
18.9087	7.29135	4.88142	0.976801	0.320192	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	0.00429398	0.0111044
18.9923	7.50012	4.82081	1.02998	0.399351	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	0.00429398	0.0527772
19.0807	7.76351	4.87301	1.0806	0.44009	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	0.00123146	0.0527772
19.2027	7.96997	4.87288	1.09193	0.419155	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	0.00123146	0.00117394
19.2813	8.18518	4.85297	1.12455	0.435316	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	0.000963007	0.00117394
19.3819	8.39484	4.85233	1.13547	0.406204	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	0.000963007	0.0202573
19.48	8.53976	4.74887	1.13522	0.381622	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	0.00325509	0.0202573
19.5699	8.74974	4.7276	1.16133	0.400894	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	0.00325509	0.00281393
19.737	8.91786	4.6954	1.13715	0.343056	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	0.00370008	0.00281393
19.8074	9.14202	4.67811	1.17925	0.396101	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	0.00370008	0.0109928
19.9396	9.36466	4.70607	1.18142	0.372023	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	0.00212861	0.0109928
19.9797	9.59229	4.67042	1.24072	0.458367	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	0.00212861	0.0364253
20.0664	9.83069	4.6995	1.26182	0.455257	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	0.000531933	0.0364253
20.1276	10.0791	4.7423	1.28483	0.439725	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	0.000531933	0.00502588
20.1732	10.3516	4.79966	1.32469	0.461442	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	0.00085384	0.00502588
20.1852	10.5923	4.78187	1.38226	0.530707	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	0.00085384	0.0301531
20.2425	10.8629	4.83718	1.40857	0.528438	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	0.00146815	0.0301531
20.2727	11.1194	4.86897	1.43292	0.511154	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	0.00146815	0.00369602
20.3066	11.3565	4.86366	1.45618	0.508475	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	1.08495e-05	0.00369602
20.2456	11.6109	4.84466	1.5505	0.649961	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	1.08495e-05	0.108302
20.3182	11.8474	4.84239	1.55103	0.609858	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	0.00395737	0.108302
20.3499	12.0804	4.84891	1.53896	0.504027	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	0.00395737	0.055854
20.3363	12.3655	4.91313	1.57588	0.515454	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	0.000948292	0.055854
20.2831	12.606	4.89218	1.64427	0.610891	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	0.000948292	0.0462933
20.309	12.8432	4.87928	1.65406	0.58587	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	0.00161921	0.0462933
20.2974	13.0756	4.86228	1.678	0.5809	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	0.00161921	0.000975413
20.2617	13.2878	4.81995	1.70855	0.584687	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	0.000742897	0.000975413
20.2243	13.5235	4.82077	1.72952	0.557846	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	0.000742897	0.0117183
20.2049	13.7806	4.84565	1.74836	0.545671	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	0.000978161	0.0117183
20.1485	14.0088	4.83128	1.78675	0.573068	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	0.000978161	0.00476065
20.0936	14.2625	4.85941	1.81504	0.571456	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.000264337	0.00476065
20.0219	14.4922	4.85639	1.84444	0.566165	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	0.000264337	0.01133
19.9131	14.7456	4.90204	1.88823	0.583112	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	0.000955511	0.01133
19.8477	14.9647	4.88061	1.89867	0.534532	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	0.000955511	0.0190013
19.82	15.182	4.83846	1.90466	0.511373	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	0.00186183	0.0190013
19.6842	15.3905	4.82344	1.99891	0.687158	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	0.00186183	0.127598
19.6552	15.5777	4.74048	2.00646	0.658075	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	0.00334963	0.127598
19.5635	15.7836	4.72412	2.02805	0.63019	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	0.00334963	0.00435034
19.459	15.996	4.72561	2.05806	0.628322	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	1.66864e-05	0.00435034
19.3596	16.2055	4.72086	2.06494	0.561412	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	1.66864e-05	0.0246264
19.2508	16.3826	4.67656	2.09472	0.565402	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.000554993	0.0246264
19.133	16.5793	4.66977	2.12431	0.570275	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	0.000554993	0.000143612
19.0033	16.7893	4.69105	2.15228	0.568758	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.000114171	0.000143612
18.8454	16.9795	4.70744	2.22271	0.682386	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	0.000114171	0.0708851
18.6702	17.2135	4.79653	2.25824	0.680387	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	0.0016424	0.0708851
18.5709	17.4212	4.77153	2.22332	0.509067	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	0.0016424	0.116133
18.358	17.6131	4.83289	2.27005	0.531405	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	0.00299091	0.116133
18.221	17.8063	4.82472	2.26586	0.451103	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	0.00299091	0.0282894
18.0927	17.9941	4.8051	2.27832	0.440056	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.000664435	0.0282894
17.9153	18.1462	4.78877	2.33127	0.514883	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	0.000664435	0.027332
17.786	18.2897	4.71872	2.35151	0.510629	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	0.00101124	0.027332
17.6525	18.4709	4.70269	2.35719	0.476769	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	0.00101124	0.0440681
17.4594	18.6537	4.74993	2.38391	0.478724	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.000445862	0.0440681
17.2777	18.7934	4.73468	2.42517	0.519688	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	0.000445862	0.00988982
17.1173	18.9305	4.69553	2.4495	0.518885	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.000297865	0.00988982
16.9499	19.1009	4.70382	2.4603	0.491403	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	0.000297865	0.0260886
16.7331	19.2167	4.70619	2.50215	0.511757	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	0.00200725	0.0260886
16.5427	19.3695	4.72446	2.52878	0.523503	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	0.00200725	0.017731
16.3176	19.531	4.78867	2.55446	0.52077	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.000788589	0.017731
16.0944	19.6126	4.76954	2.612	0.581523	16.4366	18.2742	16.1237	19.7545	4.81404	2.5849	0.540258	-4.08716	2.54364	0.000788589	0.0816957
15.8886	19.7562	4.79383	2.63258	0.570684	15.9243	19.8703	15.9176	19.8789	4.81595	2.61191	0.53892	-4.15602	2.43329	0.000577206	0.0816957
15.7004	19.8826	4.76579	2.62908	0.486512	16.2328	19.2166	15.7082	19.9978	4.81798	2.63886	0.537498	-4.22185	2.32141	0.000577206	0.0316549
15.47	20.0369	4.83004	2.64508	0.474268	15.4332	20.1836	15.4956	20.111	4.82012	2.66574	0.53599	-4.28461	2.2081	0.00111949	0.0316549
15.2576	20.1792	4.85464	2.65512	0.450164	14.3677	21.3406	15.2799	20.2185	4.82237	2.69253	0.534397	-4.34427	2.09347	0.00111949	0.0214108
15.07	20.3122	4.83898	2.66461	0.435445	15.2016	20.4385	15.0613	20.3203	4.82474	2.71925	0.532721	-4.4008	1.97763	0.00127691	0.0214108
14.8391	20.3929	4.83774	2.70788	0.479641	14.7476	19.9571	14.84	20.4162	4.82721	2.74589	0.53096	-4.4542	1.86068	0.00127691	0.0260171
14.6237	20.5127	4.84882	2.72384	0.469981	14.6665	20.6088	14.6161	20.5063	4.8298	2.77244	0.529115	-4.50443	1.74272	0.000432304	0.0260171
14.3868	20.5986	4.86661	2.76569	0.5171	13.841	21.0031	14.3897	20.5904	4.8325	2.79889	0.527187	-4.55149	1.62386	0.000432304	0.00940329
14.14	20.6719	4.88221	2.79948	0.525946	14.0521	20.5924	14.1611	20.6686	4.83529	2.82525	0.525176	-4.59537	1.50421	0.000542447	0.00940329
13.9034	20.7429	4.88993	2.83797	0.557994	13.8232	20.859	13.9304	20.7408	4.8382	2.85151	0.523081	-4.63606	1.38386	0.000542447	0.00444439
13.6285	20.8051	4.93989	2.87469	0.566729	13.4686	20.7253	13.6977	20.807	4.8412	2.87767	0.520904	-4.67357	1.26294	0.00132492	0.00444439
13.3818	20.8348	4.94322	2.93438	0.642939	13.8263	20.4261	13.4632	20.8671	4.84431	2.90371	0.518645	-4.70789	1.14153	0.00132492	0.02503
13.1347	20.8731	4.94415	2.97032	0.647363	13.1072	20.8294	13.2271	20.9211	4.84751	2.92964	0.516304	-4.73904	1.01975	0.000101186	0.02503
12.9044	20.9332	4.93212	2.98688	0.616323	13.2669	21.1579	12.9895	20.969	4.85081	2.95546	0.513881	-4.76702	0.897694	0.000101186	0.0198537
12.7038	20.9749	4.87451	3.01091	0.610967	12.8729	21.0592	12.7506	21.0108	4.85421	2.98115	0.511377	-4.79186	0.775469	0.00148448	0.0198537
12.4523	21.0166	4.89516	3.03621	0.602306	11.5171	21.6724	12.5106	21.0465	4.85769	3.00672	0.508793	-4.81358	0.653175	0.00148448	0.00148046
12.2045	21.0529	4.9083	3.06098	0.59524	12.2062	21.11	12.2695	21.0761	4.86127	3.03216	0.506127	-4.83219	0.530912	0.000143694	0.00148046
11.9673	21.0729	4.90193	3.09126	0.601319	12.3859	21.1066	12.0276	21.0996	4.86493	3.05747	0.503383	-4.84773	0.408778	0.000143694	0.00574356
11.7244	21.0412	4.8821	3.13756	0.621856	11.6814	20.8651	11.785	21.117	4.86868	3.08264	0.500558	-4.86022	0.286869	0.00133405	0.00574356
11.4789	21.0281	4.87807	3.17089	0.62032	11.5265	20.6748	11.5418	21.1283	4.87251	3.10767	0.497655	-4.86971	0.165281	0.00133405	0.00827162
11.2623	21.0205	4.83934	3.20031	0.620188	11.363	21.0688	11.2982	21.1335	4.87643	3.13255	0.494673	-4.87623	0.0441057	0.000527732	0.00827162
11.0098	20.9819	4.84834	3.23846	0.625262	10.5558	20.5567	11.0544	21.1327	4.88042	3.15728	0.491613	-4.87982	-0.076565	0.000527732	0.0350572
10.7993	20.9425	4.80032	3.27546	0.634625	10.8903	20.927	10.8105	21.1259	4.88449	3.18186	0.488475	-4.88053	-0.196643	0.000470073	0.0350572
10.5487	20.9458	4.79469	3.26782	0.539573	9.30535	21.3896	10.5666	21.1131	4.88862	3.20629	0.48526	-4.8784	-0.31604	0.000470073	0.0351906
10.265	20.9781	4.87548	3.26444	0.497788	10.189	21.209	10.3229	21.0943	4.89283	3.23055	0.481969	-4.87349	-0.434674	0.00307874	0.0351906
10.025	20.9598	4.87488	3.28269	0.488532	9.97958	21.2932	10.0795	21.0697	4.89711	3.25465	0.478601	-4.86585	-0.552463	0.00307874	0.00844188
9.83237	20.9214	4.80286	3.3107	0.495665	9.99634	20.9797	9.83658	21.0391	4.90145	3.27858	0.475158	-4.85554	-0.669327	0.00137955	0.00844188
9.59367	20.9162	4.78294	3.29947	0.412133	9.38223	21.111	9.59422	21.0028	4.90586	3.30234	0.47164	-4.84262	-0.785189	0.00137955	0.0298253
9.40248	20.8656	4.71586	3.32813	0.424182	9.53921	20.8762	9.35258	20.9607	4.91032	3.32592	0.468047	-4.82714	-0.899977	0.000982554	0.0298253
